,deviceCategory,channelGrouping,PageDepth,sessionDuration,transactions,operatingSystem,landingPageKeyWord,fuente,transporte
13247,desktop,Organic Search,2,15.0,0,Windows,home,google,organic
13248,desktop,Direct,3,1751.0,0,Windows,home,(direct),(none)
13249,desktop,Organic Search,6,36.0,0,Macintosh,home,google,organic
13250,desktop,Paid Search,20,617.0,0,Macintosh,home,google,cpc
13251,desktop,Paid Search,2,5.0,0,Macintosh,home,google,cpc
13252,desktop,Paid Search,3,43.0,0,Macintosh,home,google,cpc
13253,desktop,Paid Search,5,35.0,0,Macintosh,home,google,cpc
13254,desktop,Paid Search,3,7.0,0,Macintosh,home,google,cpc
13255,desktop,Paid Search,11,2702.0,0,Macintosh,home,google,cpc
13256,desktop,Organic Search,33,569.0,0,Windows,home,google,organic
13257,desktop,Direct,6,109.0,0,Macintosh,home,(direct),(none)
13258,desktop,Organic Search,4,128.0,0,Windows,home,google,organic
13259,desktop,Organic Search,9,139.0,0,Windows,home,google,organic
13260,desktop,Direct,4,33.0,0,Macintosh,home,(direct),(none)
13261,desktop,Direct,11,138.0,0,Macintosh,home,(direct),(none)
13262,desktop,Organic Search,3,56.0,0,Windows,home,google,organic
13263,desktop,Direct,13,219.0,0,Macintosh,home,(direct),(none)
13264,desktop,Organic Search,11,1947.0,0,Windows,home,google,organic
13265,desktop,Organic Search,10,164.0,0,Macintosh,home,google,organic
13266,desktop,Direct,5,263.0,0,Windows,home,(direct),(none)
13267,desktop,Organic Search,17,768.0,0,Windows,home,google,organic
13268,desktop,Direct,14,102.0,0,Macintosh,home,(direct),(none)
13269,desktop,Organic Search,8,204.0,0,Windows,home,google,organic
13270,desktop,Organic Search,6,68.0,0,Windows,home,google,organic
13271,desktop,Organic Search,15,1203.0,0,Windows,home,google,organic
13272,desktop,Organic Search,5,51.0,0,Windows,home,google,organic
13273,desktop,Organic Search,3,62.0,0,Macintosh,home,google,organic
13274,desktop,Organic Search,11,211.0,0,Macintosh,home,google,organic
13275,desktop,Organic Search,15,680.0,0,Macintosh,home,google,organic
13276,desktop,Organic Search,5,1063.0,0,Macintosh,home,google,organic
13277,desktop,Organic Search,7,249.0,0,Macintosh,home,google,organic
13278,desktop,Organic Search,10,870.0,0,Macintosh,home,google,organic
13279,desktop,Paid Search,9,214.0,0,Windows,product,google,cpc
13280,desktop,Paid Search,9,232.0,0,Windows,home,google,cpc
13281,desktop,Organic Search,4,43.0,0,Windows,home,google,organic
13282,desktop,Direct,5,44.0,0,Windows,home,(direct),(none)
13283,desktop,Direct,3,152.0,0,Windows,home,(direct),(none)
13284,desktop,Organic Search,15,621.0,0,Windows,home,google,organic
13285,desktop,Organic Search,3,139.0,0,Windows,home,google,organic
13286,desktop,Organic Search,3,87.0,0,Windows,product,google,organic
13287,desktop,Direct,5,42.0,0,Macintosh,home,(direct),(none)
13288,desktop,Organic Search,5,639.0,0,Windows,home,google,organic
13289,desktop,Direct,3,91.0,0,Windows,product,(direct),(none)
13290,desktop,Organic Search,5,291.0,0,Windows,home,google,organic
13291,desktop,Direct,9,226.0,0,Macintosh,home,(direct),(none)
13292,desktop,Direct,10,75.0,0,Macintosh,home,(direct),(none)
13293,desktop,Direct,4,50.0,0,Macintosh,home,(direct),(none)
13294,desktop,Direct,3,21.0,0,Macintosh,home,(direct),(none)
13295,desktop,Direct,25,783.0,0,Macintosh,home,(direct),(none)
13296,desktop,Direct,2,20.0,0,Windows,home,(direct),(none)
13297,desktop,Organic Search,19,258.0,0,Windows,home,google,organic
13298,desktop,Direct,15,536.0,0,Windows,product,(direct),(none)
13299,desktop,Direct,2,49.0,0,Windows,product,(direct),(none)
13300,desktop,Organic Search,3,30.0,0,Windows,home,google,organic
13301,desktop,Paid Search,15,72.0,0,Windows,product,google,cpc
13302,desktop,Paid Search,18,824.0,0,Windows,product,google,cpc
13303,desktop,Direct,4,158.0,0,Windows,home,(direct),(none)
13304,desktop,Organic Search,3,342.0,0,Windows,home,google,organic
13305,desktop,Organic Search,21,204.0,0,Windows,home,google,organic
13306,desktop,Organic Search,13,1481.0,0,Windows,home,google,organic
13307,desktop,Organic Search,12,581.0,0,Windows,product,google,organic
13308,desktop,Organic Search,5,67.0,0,Windows,home,google,organic
13309,desktop,Organic Search,7,475.0,0,Windows,home,google,organic
13310,desktop,Organic Search,11,78.0,0,Windows,home,google,organic
13311,desktop,Organic Search,41,1212.0,0,Windows,home,google,organic
13312,desktop,Organic Search,34,2326.0,1,Windows,product,google,organic
13313,desktop,Organic Search,2,7.0,0,Macintosh,home,google,organic
13314,desktop,Organic Search,4,32.0,0,Windows,home,google,organic
13315,desktop,Paid Search,2,844.0,0,Windows,product,google,cpc
13316,desktop,Organic Search,3,56.0,0,Windows,home,google,organic
13317,desktop,Direct,3,159.0,0,Windows,home,(direct),(none)
13318,desktop,Organic Search,16,2659.0,0,Windows,home,google,organic
13319,desktop,Organic Search,7,431.0,0,Windows,home,google,organic
13320,desktop,Organic Search,3,35.0,0,Windows,home,google,organic
13321,desktop,Organic Search,15,229.0,0,Windows,home,google,organic
13322,desktop,Paid Search,4,116.0,0,Windows,product,google,cpc
13323,desktop,Paid Search,9,1476.0,0,Windows,product,google,cpc
13324,desktop,Paid Search,2,8.0,0,Windows,home,google,cpc
13325,desktop,Paid Search,9,991.0,0,Windows,product,google,cpc
13326,desktop,Paid Search,2,30.0,0,Windows,product,google,cpc
13327,desktop,Direct,2,12.0,0,Windows,home,(direct),(none)
13328,desktop,Organic Search,2,7.0,0,Windows,home,google,organic
13329,desktop,Direct,14,367.0,0,Windows,home,(direct),(none)
13330,desktop,Organic Search,6,72.0,0,Windows,home,google,organic
13331,desktop,Direct,5,68.0,0,Windows,home,(direct),(none)
13332,desktop,Organic Search,2,93.0,0,Windows,home,google,organic
13333,desktop,Organic Search,2,12.0,0,Windows,home,google,organic
13334,desktop,Organic Search,3,594.0,0,Windows,home,google,organic
13335,desktop,Paid Search,3,39.0,0,Macintosh,product,google,cpc
13336,desktop,Organic Search,9,147.0,0,Windows,home,google,organic
13337,desktop,Organic Search,2,10.0,0,Windows,home,google,organic
13338,desktop,Organic Search,14,207.0,0,Windows,home,google,organic
13339,desktop,Organic Search,3,20.0,0,Windows,home,google,organic
13340,desktop,Direct,17,575.0,0,Windows,home,(direct),(none)
13341,desktop,Direct,4,36.0,0,Windows,home,(direct),(none)
13342,desktop,Organic Search,6,74.0,0,Macintosh,home,google,organic
13343,desktop,Paid Search,2,23.0,0,Windows,product,google,cpc
13344,desktop,Organic Search,6,228.0,0,Windows,home,google,organic
13345,desktop,Direct,5,1476.0,0,Windows,home,(direct),(none)
13346,desktop,Organic Search,3,47.0,0,Macintosh,home,google,organic
13347,desktop,Paid Search,2,84.0,0,Macintosh,product,google,cpc
13348,desktop,Organic Search,3,40.0,0,Macintosh,search,google,organic
13349,desktop,Organic Search,13,79.0,0,Windows,home,google,organic
13350,desktop,Direct,4,19.0,0,Macintosh,home,(direct),(none)
13351,desktop,Organic Search,3,36.0,0,Windows,home,google,organic
13352,desktop,Paid Search,6,588.0,0,Windows,product,google,cpc
13353,desktop,Direct,2,15.0,0,Windows,home,(direct),(none)
13354,desktop,Paid Search,2,55.0,0,Windows,product,google,cpc
13355,desktop,Direct,7,82.0,0,Windows,home,(direct),(none)
13356,desktop,Paid Search,8,559.0,0,Macintosh,product,google,cpc
13357,desktop,Organic Search,2,8.0,0,Windows,home,google,organic
13358,desktop,Organic Search,3,26.0,0,Windows,home,google,organic
13359,desktop,Organic Search,2,34.0,0,Windows,home,google,organic
13360,desktop,Organic Search,6,36.0,0,Windows,home,google,organic
13361,desktop,Organic Search,26,1073.0,0,Windows,home,google,organic
13362,desktop,Organic Search,3,20.0,0,Windows,home,google,organic
13363,desktop,Organic Search,20,1617.0,0,Windows,home,google,organic
13364,desktop,Organic Search,3,73.0,0,Windows,home,google,organic
13365,desktop,Organic Search,4,40.0,0,Windows,home,google,organic
13366,desktop,Direct,8,54.0,0,Macintosh,home,(direct),(none)
13367,desktop,Organic Search,15,632.0,0,Macintosh,home,google,organic
13368,desktop,Paid Search,3,712.0,1,Windows,product,google,cpc
13369,desktop,Paid Search,3,100.0,0,Windows,product,google,cpc
13370,desktop,Organic Search,4,32.0,0,Windows,home,google,organic
13371,desktop,Organic Search,4,57.0,0,Windows,home,google,organic
13372,desktop,Organic Search,5,85.0,0,Windows,home,google,organic
13373,desktop,Direct,4,55.0,0,Windows,home,(direct),(none)
13374,desktop,Direct,2,11.0,0,Windows,home,(direct),(none)
13375,desktop,Organic Search,3,58.0,0,Windows,home,google,organic
13376,desktop,Direct,6,102.0,0,Windows,home,(direct),(none)
13377,desktop,Direct,6,102.0,0,Windows,home,(direct),(none)
13378,desktop,Organic Search,7,183.0,0,Windows,home,google,organic
13379,desktop,Organic Search,13,1747.0,0,Windows,home,google,organic
13380,desktop,Organic Search,5,79.0,0,Windows,home,google,organic
13381,desktop,Direct,2,5.0,0,Macintosh,home,(direct),(none)
13382,desktop,Direct,3,55.0,0,Macintosh,home,(direct),(none)
13383,desktop,Organic Search,4,217.0,0,Windows,home,google,organic
13384,desktop,Direct,3,49.0,0,Windows,home,(direct),(none)
13385,desktop,Organic Search,6,106.0,0,Macintosh,home,google,organic
13386,desktop,Paid Search,9,1150.0,0,Windows,product,google,cpc
13387,desktop,Organic Search,2,13.0,0,Windows,home,google,organic
13388,desktop,Paid Search,3,29.0,0,Windows,home,google,cpc
13389,desktop,Organic Search,7,422.0,0,Macintosh,home,google,organic
13390,desktop,Direct,2,5.0,0,Windows,home,(direct),(none)
13391,desktop,Direct,3,198.0,0,Windows,home,(direct),(none)
13392,desktop,Direct,4,74.0,0,Windows,home,(direct),(none)
13393,desktop,Paid Search,6,148.0,0,Windows,home,google,cpc
13394,desktop,Paid Search,2,140.0,0,Windows,home,google,cpc
13395,desktop,Organic Search,5,251.0,0,Windows,home,google,organic
13396,desktop,Paid Search,13,1451.0,0,Windows,home,google,cpc
13397,desktop,Paid Search,21,714.0,0,Windows,home,google,cpc
13398,desktop,Organic Search,6,243.0,0,Windows,home,google,organic
13399,desktop,Organic Search,9,162.0,0,Windows,home,google,organic
13400,desktop,Direct,4,246.0,0,Macintosh,home,(direct),(none)
13401,desktop,Organic Search,8,1536.0,0,Windows,home,google,organic
13402,desktop,Paid Search,2,5.0,0,Windows,product,google,cpc
13403,desktop,Direct,2,19.0,0,Macintosh,home,(direct),(none)
13404,desktop,Direct,7,950.0,0,Windows,home,(direct),(none)
13405,desktop,Direct,12,312.0,0,Windows,home,(direct),(none)
13406,desktop,Direct,3,12.0,0,Windows,home,(direct),(none)
13407,desktop,Paid Search,2,4.0,0,Windows,home,google,cpc
13408,desktop,Paid Search,2,6.0,0,Windows,home,google,cpc
13409,desktop,Direct,8,81.0,0,Windows,home,(direct),(none)
13410,desktop,Direct,3,368.0,0,Windows,home,(direct),(none)
13411,desktop,Direct,7,57.0,0,Windows,home,(direct),(none)
13412,desktop,Organic Search,3,52.0,0,Windows,home,google,organic
13413,desktop,Direct,5,40.0,0,Windows,home,(direct),(none)
13414,desktop,Paid Search,12,236.0,0,Windows,product,google,cpc
13415,desktop,Organic Search,9,136.0,0,Windows,home,google,organic
13416,desktop,Organic Search,16,807.0,0,Macintosh,home,google,organic
13417,desktop,Direct,2,10.0,0,Windows,home,(direct),(none)
13418,desktop,Direct,2,12.0,0,Windows,home,(direct),(none)
13419,desktop,Direct,3,12.0,0,Windows,home,(direct),(none)
13420,desktop,Paid Search,3,51.0,0,Macintosh,product,google,cpc
13421,desktop,Organic Search,4,130.0,0,Windows,home,google,organic
13422,desktop,Organic Search,5,270.0,0,Windows,home,google,organic
13423,desktop,Organic Search,26,655.0,0,Windows,home,google,organic
13424,desktop,Organic Search,4,64.0,0,Windows,home,google,organic
13425,desktop,Paid Search,5,253.0,0,Macintosh,product,google,cpc
13426,desktop,Organic Search,77,5113.0,0,Windows,home,google,organic
13427,desktop,Organic Search,5,54.0,0,Windows,home,google,organic
13428,desktop,Organic Search,3,47.0,0,Windows,home,google,organic
13429,desktop,Paid Search,2,50.0,0,Windows,product,google,cpc
13430,desktop,Organic Search,5,43.0,0,Windows,home,google,organic
13431,desktop,Organic Search,2,12.0,0,Windows,home,google,organic
13432,desktop,Organic Search,2,14.0,0,Windows,home,google,organic
13433,desktop,Organic Search,6,1923.0,0,Windows,home,google,organic
13434,desktop,Organic Search,2,12.0,0,Windows,home,google,organic
13435,desktop,Paid Search,5,1824.0,0,Windows,home,google,cpc
13436,desktop,Paid Search,5,51.0,0,Windows,home,google,cpc
13437,desktop,Organic Search,9,103.0,0,Windows,home,google,organic
13438,desktop,Organic Search,10,208.0,0,Windows,home,google,organic
13439,desktop,Organic Search,7,721.0,0,Windows,home,google,organic
13440,desktop,Direct,6,394.0,0,Windows,home,(direct),(none)
13441,desktop,Paid Search,1,75.0,0,Windows,product,google,cpc
13442,desktop,Organic Search,7,171.0,0,Windows,home,google,organic
13443,desktop,Organic Search,3,36.0,0,Windows,home,google,organic
13444,desktop,Organic Search,10,942.0,0,Windows,home,google,organic
13445,desktop,Organic Search,7,106.0,0,Windows,home,google,organic
13446,desktop,Organic Search,3,49.0,0,Windows,home,google,organic
13447,desktop,Organic Search,3,40.0,0,Windows,home,google,organic
13448,desktop,Direct,7,730.0,0,Windows,home,(direct),(none)
13449,desktop,Organic Search,5,163.0,0,Windows,home,google,organic
13450,desktop,Organic Search,8,149.0,0,Windows,home,google,organic
13451,desktop,Paid Search,2,52.0,0,Windows,product,google,cpc
13452,desktop,Organic Search,6,831.0,0,Windows,home,google,organic
13453,desktop,Organic Search,5,74.0,0,Windows,home,google,organic
13454,desktop,Paid Search,2,82.0,0,Windows,product,google,cpc
13455,desktop,Paid Search,2,9.0,0,Windows,product,google,cpc
13456,desktop,Paid Search,4,889.0,0,Windows,product,google,cpc
13457,desktop,Paid Search,5,251.0,0,Windows,search,google,cpc
13458,desktop,Paid Search,5,1036.0,0,Windows,product,google,cpc
13459,desktop,Organic Search,6,249.0,0,Macintosh,product,google,organic
13460,desktop,Paid Search,6,109.0,0,Macintosh,product,google,cpc
13461,desktop,Organic Search,5,80.0,0,Windows,home,google,organic
13462,desktop,Organic Search,8,283.0,0,Windows,home,google,organic
13463,desktop,Organic Search,7,56.0,0,Windows,home,google,organic
13464,desktop,Organic Search,6,100.0,0,Windows,home,google,organic
13465,desktop,Organic Search,2,10.0,0,Windows,home,google,organic
13466,desktop,Organic Search,3,226.0,0,Windows,home,google,organic
13467,desktop,Organic Search,16,2467.0,0,Windows,home,google,organic
13468,desktop,Organic Search,13,2191.0,0,Windows,home,google,organic
13469,desktop,Organic Search,3,23.0,0,Windows,home,google,organic
13470,desktop,Organic Search,6,390.0,0,Macintosh,home,google,organic
13471,desktop,Organic Search,4,15.0,0,Windows,home,google,organic
13472,desktop,Organic Search,3,46.0,0,Windows,home,google,organic
13473,desktop,Paid Search,4,92.0,0,Windows,product,google,cpc
13474,desktop,Organic Search,7,98.0,0,Windows,home,google,organic
13475,desktop,Direct,6,451.0,0,Macintosh,home,(direct),(none)
13476,desktop,Direct,6,92.0,0,Macintosh,home,(direct),(none)
13477,desktop,Direct,7,313.0,0,Macintosh,home,(direct),(none)
13478,desktop,Organic Search,3,100.0,0,Windows,home,google,organic
13479,desktop,Paid Search,2,505.0,0,Windows,product,google,cpc
13480,desktop,Paid Search,4,40.0,0,Windows,product,google,cpc
13481,desktop,Organic Search,7,305.0,0,Windows,home,google,organic
13482,desktop,Paid Search,2,244.0,0,Windows,product,google,cpc
13483,desktop,Direct,7,241.0,0,Windows,home,(direct),(none)
13484,desktop,Direct,3,47.0,0,Windows,home,(direct),(none)
13485,desktop,Direct,5,17.0,0,Windows,home,(direct),(none)
13486,desktop,Organic Search,18,631.0,0,Windows,home,google,organic
13487,desktop,Organic Search,5,382.0,0,Macintosh,home,google,organic
13488,desktop,Direct,4,36.0,0,Windows,home,(direct),(none)
13489,desktop,Direct,3,8.0,0,Windows,home,(direct),(none)
13490,desktop,Direct,2,6.0,0,Windows,home,(direct),(none)
13491,desktop,Organic Search,34,1022.0,0,Windows,home,google,organic
13492,desktop,Direct,8,120.0,0,Windows,home,(direct),(none)
13493,desktop,Direct,3,14.0,0,Windows,home,(direct),(none)
13494,desktop,Direct,23,159.0,0,Windows,home,(direct),(none)
13495,desktop,Direct,3,8.0,0,Windows,home,(direct),(none)
13496,desktop,Organic Search,13,307.0,0,Windows,home,google,organic
13497,desktop,Paid Search,2,329.0,0,Windows,product,google,cpc
13498,desktop,Organic Search,6,104.0,0,Windows,home,google,organic
13499,desktop,Organic Search,5,214.0,0,Windows,home,google,organic
13500,desktop,Organic Search,7,71.0,0,Windows,home,google,organic
13501,desktop,Organic Search,2,4.0,0,Windows,home,google,organic
13502,desktop,Paid Search,3,93.0,0,Windows,product,google,cpc
13503,desktop,Organic Search,6,1527.0,0,Windows,home,google,organic
13504,desktop,Organic Search,12,2998.0,0,Windows,home,google,organic
13505,desktop,Paid Search,14,465.0,0,Windows,home,google,cpc
13506,desktop,Paid Search,3,29.0,0,Windows,home,google,cpc
13507,desktop,Direct,14,155.0,0,Windows,home,(direct),(none)
13508,desktop,Organic Search,7,338.0,0,Windows,home,google,organic
13509,desktop,Paid Search,2,376.0,1,Windows,checkout,google,cpc
13510,desktop,Organic Search,3,41.0,0,Windows,home,google,organic
13511,desktop,Organic Search,4,31.0,0,Windows,home,google,organic
13512,desktop,Organic Search,3,61.0,0,Windows,home,google,organic
13513,desktop,Direct,3,42.0,0,Windows,home,(direct),(none)
13514,desktop,Direct,2,14.0,0,Windows,home,(direct),(none)
13515,desktop,Organic Search,2,12.0,0,Windows,product,google,organic
13516,desktop,Direct,4,38.0,0,Macintosh,home,(direct),(none)
13517,desktop,Paid Search,3,675.0,1,Windows,product,google,cpc
13518,desktop,Paid Search,8,62.0,0,Windows,product,google,cpc
13519,desktop,Paid Search,14,442.0,0,Windows,home,google,cpc
13520,desktop,Direct,3,838.0,0,Windows,home,(direct),(none)
13521,desktop,Organic Search,6,120.0,0,Macintosh,home,google,organic
13522,desktop,Organic Search,10,443.0,0,Windows,home,google,organic
13523,desktop,Organic Search,3,34.0,0,Windows,home,google,organic
13524,desktop,Direct,13,190.0,0,Windows,home,(direct),(none)
13525,desktop,Organic Search,4,88.0,0,Windows,home,google,organic
13526,desktop,Paid Search,2,75.0,0,Windows,product,google,cpc
13527,desktop,Paid Search,2,12.0,0,Windows,product,google,cpc
13528,desktop,Paid Search,3,27.0,0,Windows,product,google,cpc
13529,desktop,Direct,10,168.0,0,Macintosh,home,(direct),(none)
13530,desktop,Direct,9,36.0,0,Macintosh,home,(direct),(none)
13531,desktop,Organic Search,6,101.0,0,Macintosh,home,google,organic
13532,desktop,Organic Search,12,126.0,0,Macintosh,home,google,organic
13533,desktop,Organic Search,6,41.0,0,Windows,home,google,organic
13534,desktop,Paid Search,17,645.0,0,Windows,product,google,cpc
13535,desktop,Organic Search,14,78.0,0,Windows,home,google,organic
13536,desktop,Direct,2,7.0,0,Windows,product,(direct),(none)
13537,desktop,Direct,6,71.0,0,Windows,home,(direct),(none)
13538,desktop,Paid Search,4,77.0,0,Macintosh,product,google,cpc
13539,desktop,Organic Search,4,62.0,0,Windows,home,google,organic
13540,desktop,Direct,4,163.0,0,Windows,home,(direct),(none)
13541,desktop,Organic Search,2,6.0,0,Windows,home,google,organic
13542,desktop,Organic Search,11,210.0,0,Windows,home,google,organic
13543,desktop,Direct,4,59.0,0,Windows,product,(direct),(none)
13544,desktop,Direct,4,59.0,0,Windows,product,(direct),(none)
13545,desktop,Organic Search,4,334.0,0,Windows,home,google,organic
13546,desktop,Direct,9,222.0,0,Windows,home,(direct),(none)
13547,desktop,Organic Search,26,620.0,0,Windows,home,google,organic
13548,desktop,Organic Search,14,805.0,0,Windows,home,google,organic
13549,desktop,Organic Search,5,76.0,0,Windows,home,google,organic
13550,desktop,Organic Search,8,121.0,0,Windows,home,google,organic
13551,desktop,Organic Search,12,354.0,0,Windows,home,google,organic
13552,desktop,Organic Search,2,38.0,0,Windows,product,google,organic
13553,desktop,Organic Search,4,15.0,0,Windows,product,google,organic
13554,desktop,Organic Search,3,16.0,0,Windows,product,google,organic
13555,desktop,Organic Search,14,1152.0,0,Windows,home,google,organic
13556,desktop,Paid Search,5,470.0,0,Windows,product,google,cpc
13557,desktop,Organic Search,12,456.0,0,Windows,home,google,organic
13558,desktop,Organic Search,9,154.0,0,Windows,home,google,organic
13559,desktop,Organic Search,5,162.0,0,Windows,home,google,organic
13560,desktop,Direct,6,121.0,0,Windows,home,(direct),(none)
13561,desktop,Direct,7,1135.0,0,Windows,home,(direct),(none)
13562,desktop,Organic Search,3,41.0,0,Windows,home,google,organic
13563,desktop,Organic Search,3,26.0,0,Macintosh,product,google,organic
13564,desktop,Direct,2,9.0,0,Macintosh,home,(direct),(none)
13565,desktop,Organic Search,2,30.0,0,Macintosh,home,google,organic
13566,desktop,Direct,3,207.0,0,Macintosh,home,(direct),(none)
13567,desktop,Direct,2,21.0,0,Macintosh,home,(direct),(none)
13568,desktop,Direct,19,304.0,0,Macintosh,home,(direct),(none)
13569,desktop,Organic Search,4,70.0,0,Macintosh,home,google,organic
13570,desktop,Direct,2,6.0,0,Macintosh,home,(direct),(none)
13571,desktop,Organic Search,4,108.0,0,Macintosh,home,google,organic
13572,desktop,Direct,7,59.0,0,Macintosh,home,(direct),(none)
13573,desktop,Organic Search,3,85.0,0,Macintosh,product,google,organic
13574,desktop,Organic Search,2,16.0,0,Windows,home,google,organic
13575,desktop,Organic Search,3,37.0,0,Windows,home,google,organic
13576,desktop,Paid Search,2,921.0,0,Macintosh,home,google,cpc
13577,desktop,Direct,12,57.0,0,Windows,home,(direct),(none)
13578,desktop,Direct,3,13.0,0,Windows,home,(direct),(none)
13579,desktop,Direct,5,57.0,0,Windows,home,(direct),(none)
13580,desktop,Direct,6,85.0,0,Macintosh,home,(direct),(none)
13581,desktop,Paid Search,3,15.0,0,Macintosh,home,google,cpc
13582,desktop,Organic Search,7,282.0,0,Windows,home,google,organic
13583,desktop,Direct,7,145.0,0,Macintosh,home,(direct),(none)
13584,desktop,Organic Search,21,425.0,0,Windows,home,google,organic
13585,desktop,Organic Search,4,562.0,0,Windows,home,google,organic
13586,desktop,Organic Search,5,228.0,0,Windows,home,google,organic
13587,desktop,Direct,5,52.0,0,Macintosh,home,(direct),(none)
13588,desktop,Organic Search,4,227.0,0,Windows,home,google,organic
13589,desktop,Organic Search,4,571.0,0,Windows,home,google,organic
13590,desktop,Organic Search,10,342.0,0,Windows,home,google,organic
13591,desktop,Organic Search,14,1322.0,0,Windows,product,google,organic
13592,desktop,Organic Search,4,890.0,0,Windows,search,google,organic
13593,desktop,Paid Search,3,91.0,0,Windows,product,google,cpc
13594,desktop,Paid Search,6,410.0,0,Windows,product,google,cpc
13595,desktop,Organic Search,20,171.0,0,Windows,home,google,organic
13596,desktop,Paid Search,8,1635.0,0,Windows,product,google,cpc
13597,desktop,Organic Search,8,110.0,0,Windows,home,google,organic
13598,desktop,Direct,8,205.0,0,Windows,home,(direct),(none)
13599,desktop,Organic Search,18,994.0,0,Macintosh,home,google,organic
13600,desktop,Organic Search,5,39.0,0,Windows,home,google,organic
13601,desktop,Organic Search,14,218.0,0,Windows,home,google,organic
13602,desktop,Organic Search,5,732.0,0,Macintosh,home,google,organic
13603,desktop,Organic Search,2,21.0,0,Macintosh,home,google,organic
13604,desktop,Direct,4,164.0,0,Macintosh,product,(direct),(none)
13605,desktop,Direct,2,46.0,0,Macintosh,checkout,(direct),(none)
13606,desktop,Paid Search,13,228.0,0,Windows,home,google,cpc
13607,desktop,Organic Search,21,519.0,0,Windows,home,google,organic
13608,desktop,Organic Search,4,25.0,0,Windows,home,google,organic
13609,desktop,Organic Search,5,88.0,0,Windows,home,google,organic
13610,desktop,Organic Search,19,1141.0,0,Macintosh,home,google,organic
13611,desktop,Organic Search,3,49.0,0,Macintosh,home,google,organic
13612,desktop,Paid Search,3,46.0,0,Windows,product,google,cpc
13613,desktop,Organic Search,2,16.0,0,Windows,home,google,organic
13614,desktop,Direct,20,104.0,0,Windows,product,(direct),(none)
13615,desktop,Organic Search,10,113.0,0,Windows,home,google,organic
13616,desktop,Organic Search,8,154.0,0,Windows,home,google,organic
13617,desktop,Paid Search,4,1711.0,0,Windows,product,google,cpc
13618,desktop,Organic Search,5,1230.0,0,Windows,home,google,organic
13619,desktop,Organic Search,3,30.0,0,Macintosh,home,google,organic
13620,desktop,Direct,26,1931.0,0,Windows,home,(direct),(none)
13621,desktop,Organic Search,3,10.0,0,Windows,home,google,organic
13622,desktop,Paid Search,3,63.0,0,Windows,product,google,cpc
13623,desktop,Paid Search,5,597.0,0,Windows,product,google,cpc
13624,desktop,Paid Search,4,263.0,0,Windows,product,google,cpc
13625,desktop,Organic Search,3,46.0,0,Windows,home,google,organic
13626,desktop,Direct,5,62.0,0,Windows,product,(direct),(none)
13627,desktop,Paid Search,4,95.0,0,Windows,product,google,cpc
13628,desktop,Paid Search,10,805.0,0,Windows,product,google,cpc
13629,desktop,Organic Search,2,68.0,0,Windows,home,google,organic
13630,desktop,Organic Search,3,13.0,0,Windows,search,google,organic
13631,desktop,Organic Search,3,9.0,0,Windows,home,google,organic
13632,desktop,Organic Search,4,81.0,0,Windows,home,google,organic
13633,desktop,Direct,4,40.0,0,Windows,home,(direct),(none)
13634,desktop,Organic Search,5,32.0,0,Windows,home,google,organic
13635,desktop,Direct,23,410.0,0,Windows,home,(direct),(none)
13636,desktop,Direct,2,24.0,0,Windows,home,(direct),(none)
13637,desktop,Organic Search,6,45.0,0,Windows,home,google,organic
13638,desktop,Organic Search,16,228.0,0,Windows,home,google,organic
13639,desktop,Organic Search,14,145.0,0,Windows,home,google,organic
13640,desktop,Organic Search,7,158.0,0,Windows,home,google,organic
13641,desktop,Direct,3,38.0,0,Windows,home,(direct),(none)
13642,desktop,Direct,27,239.0,0,Macintosh,home,(direct),(none)
13643,desktop,Direct,6,92.0,0,Macintosh,home,(direct),(none)
13644,desktop,Organic Search,2,26.0,0,Windows,home,google,organic
13645,desktop,Paid Search,7,86.0,0,Windows,home,google,cpc
13646,desktop,Organic Search,7,156.0,0,Windows,home,google,organic
13647,desktop,Paid Search,2,29.0,0,Windows,product,google,cpc
13648,desktop,Paid Search,4,30.0,0,Windows,home,google,cpc
13649,desktop,Organic Search,25,3324.0,0,Windows,product,google,organic
13650,desktop,Organic Search,3,15.0,0,Windows,product,google,organic
13651,desktop,Organic Search,4,120.0,0,Windows,home,google,organic
13652,desktop,Direct,5,73.0,0,Windows,home,(direct),(none)
13653,desktop,Direct,5,236.0,0,Windows,home,(direct),(none)
13654,desktop,Direct,3,54.0,0,Windows,home,(direct),(none)
13655,desktop,Direct,5,46.0,0,Windows,home,(direct),(none)
13656,desktop,Direct,3,17.0,0,Windows,home,(direct),(none)
13657,desktop,Paid Search,4,1246.0,0,Windows,product,google,cpc
13658,desktop,Paid Search,3,243.0,0,Windows,product,google,cpc
13659,desktop,Organic Search,1,47.0,0,Windows,home,google,organic
13660,desktop,Organic Search,5,125.0,0,Windows,home,google,organic
13661,desktop,Organic Search,4,25.0,0,Windows,home,google,organic
13662,desktop,Organic Search,8,99.0,0,Windows,home,google,organic
13663,desktop,Organic Search,2,329.0,0,Windows,home,google,organic
13664,desktop,Organic Search,3,47.0,0,Macintosh,product,google,organic
13665,desktop,Direct,2,11.0,0,Windows,home,(direct),(none)
13666,desktop,Direct,4,16.0,0,Windows,home,(direct),(none)
13667,desktop,Organic Search,8,209.0,0,Macintosh,home,google,organic
13668,desktop,Organic Search,2,12.0,0,Windows,home,google,organic
